"Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state"
2,2,0.9,22,13,-0.45915361322167,8
3,2,0.9,33,17,-0.573345980747325,13
2,2,0.9,17,23,0.275847614804778,8
3,2,0.9,26,13,-0.59783700075562,13
2,2,0.9,17,13,-0.23795863709935,8
3,2,0.9,37,18,-0.620198180913778,13
2,2,0.9,23,19,-0.170221149859867,8
3,2,0.9,22,13,-0.45915361322167,13
2,2,0.9,20,16,-0.198450938723838,8
1,2,0.9,7,28,1.30833281965018,3
3,2,0.9,24,15,-0.41173472112176,13
3,2,0.9,38,23,-0.438913042175704,13
2,2,0.9,17,16,-0.0543940720657987,8
3,2,0.9,32,17,-0.547965170715447,13
2,2,0.9,22,21,-0.041769412876295,8
3,2,0.9,33,18,-0.526093095896779,13
3,2,0.9,19,21,0.0905140075408319,13
2,2,0.9,22,22,0,8
1,2,0.9,7,19,0.933288308242726,3
1,2,0.9,9,16,0.53062825106217,3
2,2,0.9,25,16,-0.391562202939173,8
3,2,0.9,33,16,-0.622942921886697,13
1,2,0.9,12,18,0.371563556432483,3
2,2,0.9,16,17,0.0547248996892465,8
1,2,0.9,8,17,0.699377730310581,3
2,2,0.9,16,21,0.247836163904581,8
3,2,0.9,25,17,-0.339677367570161,13
2,2,0.9,23,15,-0.375484275896229,8
3,2,0.9,32,16,-0.59783700075562,13
1,2,0.9,10,17,0.488580014818671,3
3,2,0.9,36,16,-0.693147180559945,13
2,2,0.9,15,19,0.215111379616945,8
1,2,0.9,9,14,0.405465108108164,3
3,2,0.9,35,14,-0.776528789498996,13
2,2,0.9,19,14,-0.270290329739912,8
3,2,0.9,26,20,-0.232805462225947,13
2,2,0.9,24,15,-0.41173472112176,8
1,2,0.9,9,18,0.641853886172395,3
3,2,0.9,33,19,-0.480972660616309,13
1,2,0.9,7,25,1.19824212961695,3
2,2,0.9,20,10,-0.59783700075562,8
3,2,0.9,29,15,-0.570014495156321,13
2,2,0.9,22,11,-0.597837000755621,8
1,2,0.9,8,13,0.44628710262842,3
2,2,0.9,15,15,0,8
3,2,0.9,26,23,-0.109643177449827,13
1,2,0.9,10,9,-0.0943106794712414,3
2,2,0.9,18,18,0,8
1,2,0.9,8,18,0.75377180237638,3
2,2,0.9,23,15,-0.375484275896229,8
1,2,0.9,14,18,0.228841572428847,3
3,2,0.9,25,16,-0.391562202939173,13
1,2,0.9,16,11,-0.330241686870577,3
2,2,0.9,20,14,-0.3147107448397,8
3,2,0.9,30,21,-0.3147107448397,13
1,2,0.9,10,17,0.488580014818671,3
2,2,0.9,19,19,0,8
3,2,0.9,28,11,-0.790602516710658,13
2,2,0.9,12,18,0.371563556432483,8
3,2,0.9,28,21,-0.25489224962879,13
1,2,0.9,11,22,0.641853886172395,3
2,2,0.9,23,25,0.0753494372417868,8
3,2,0.9,33,12,-0.850332764082358,13
1,2,0.9,15,19,0.215111379616945,3
2,2,0.9,26,19,-0.277477902277539,8
1,2,0.9,9,10,0.0953101798043249,3
2,2,0.9,19,15,-0.210071469746857,8
3,2,0.9,32,15,-0.650327183377017,13
2,2,0.9,16,21,0.247836163904581,8
1,2,0.9,18,10,-0.510825623765991,3
1,2,0.9,14,16,0.120952610417662,3
2,2,0.9,21,22,0.041964199099032,8
3,2,0.9,36,21,-0.470003629245736,13
3,2,0.9,32,18,-0.500462836730444,13
2,2,0.9,22,19,-0.130937357447476,8
1,2,0.9,4,16,1.30833281965018,3
2,2,0.9,18,16,-0.105360515657826,8
1,2,0.9,10,19,0.593326845277734,3
3,2,0.9,38,13,-0.896746135801185,13
1,2,0.9,14,16,0.120952610417662,3
2,2,0.9,14,11,-0.214254603896964,8
3,2,0.9,33,17,-0.573345980747325,13
1,2,0.9,6,16,0.916290731874155,3
2,2,0.9,19,16,-0.153273871353724,8
1,2,0.9,8,19,0.805359171166873,3
2,2,0.9,24,20,-0.162518929497775,8
1,2,0.9,12,11,-0.0779615414697119,3
2,2,0.9,21,13,-0.419853845560264,8
3,2,0.9,26,16,-0.424883193965266,13
3,2,0.9,34,12,-0.873118560008946,13
2,2,0.9,24,18,-0.25489224962879,8
3,2,0.9,32,12,-0.826678573184468,13
3,2,0.9,28,17,-0.436292571903424,13
2,2,0.9,22,15,-0.337381741004053,8
1,2,0.9,11,14,0.219500560035709,3
1,2,0.9,9,24,0.916290731874155,3
2,2,0.9,21,20,-0.0438026226583929,8
1,2,0.9,17,17,0,3
3,2,0.9,38,16,-0.736164565643636,13
2,2,0.9,17,11,-0.382208245943897,8
3,2,0.9,29,24,-0.168622712435793,13
3,2,0.9,28,19,-0.341484778444757,13
1,2,0.9,14,17,0.176351389807451,3
2,2,0.9,19,16,-0.153273871353724,8
1,2,0.9,18,11,-0.430782916092454,3
3,2,0.9,29,11,-0.817850659060902,13
2,2,0.9,20,18,-0.0943106794712414,8
3,2,0.9,24,18,-0.25489224962879,13
1,2,0.9,12,17,0.318453731118535,3
2,2,0.9,22,13,-0.45915361322167,8
1,2,0.9,5,21,1.35583515363518,3
1,2,0.9,6,30,1.52605630349505,3
3,2,0.9,25,18,-0.29035230100766,13
1,2,0.9,11,16,0.34294475112683,3
3,2,0.9,32,12,-0.826678573184468,13
2,2,0.9,18,16,-0.105360515657826,8
1,2,0.9,12,24,0.641853886172395,3
2,2,0.9,25,14,-0.504181081047322,8
1,2,0.9,12,17,0.318453731118535,3
2,2,0.9,25,10,-0.776528789498996,8
1,2,0.9,9,17,0.587786664902119,3
2,2,0.9,20,21,0.0440168854167745,8
1,2,0.9,12,17,0.318453731118535,3
3,2,0.9,29,16,-0.516589328482741,13
3,2,0.9,21,20,-0.0438026226583929,13
2,2,0.9,15,19,0.215111379616945,8
2,2,0.9,18,17,-0.0512932943875505,8
1,2,0.9,7,20,0.982613374805228,3
3,2,0.9,26,15,-0.479277266031065,13
1,2,0.9,8,17,0.699377730310581,3
3,2,0.9,36,20,-0.510825623765991,13
2,2,0.9,11,16,0.34294475112683,8
3,2,0.9,18,25,0.300104592450338,13
2,2,0.9,16,15,-0.0578939784189026,8
3,2,0.9,31,30,-0.0294620327303162,13
1,2,0.9,7,21,1.02961941718116,3
3,2,0.9,31,9,-1.0180734261841,13
2,2,0.9,12,14,0.139761942375159,8
1,2,0.9,4,18,1.42310833424261,3
3,2,0.9,33,12,-0.850332764082358,13
1,2,0.9,13,22,0.484323683020484,3
3,2,0.9,38,16,-0.736164565643636,13
2,2,0.9,22,16,-0.281639757995818,8
2,2,0.9,23,19,-0.170221149859867,8
3,2,0.9,34,13,-0.811665780795283,13
2,2,0.9,24,17,-0.304489190768162,8
1,2,0.9,8,14,0.51581316527703,3
3,2,0.9,22,17,-0.228841572428848,13
1,2,0.9,7,12,0.496436886313891,3
2,2,0.9,23,16,-0.32008549650644,8
1,2,0.9,8,20,0.854415328156068,3
3,2,0.9,34,17,-0.597837000755621,13
2,2,0.9,23,18,-0.217723483844871,8
3,2,0.9,25,21,-0.155484902840395,13
2,2,0.9,23,18,-0.217723483844871,8
3,2,0.9,19,16,-0.153273871353724,13
2,2,0.9,30,8,-1.07880966137193,8
3,2,0.9,28,15,-0.541039402362487,13
2,2,0.9,14,13,-0.0664450994081526,8
1,2,0.9,13,13,0,3
2,2,0.9,19,15,-0.210071469746857,8
3,2,0.9,27,14,-0.567984037605939,13
2,2,0.9,23,12,-0.562881985722044,8
1,2,0.9,4,14,1.17865499634165,3
3,2,0.9,29,21,-0.285385860191431,13
2,2,0.9,20,24,0.165514438477574,8
2,2,0.9,26,18,-0.324239668185579,8
1,2,0.9,12,24,0.641853886172395,3
1,2,0.9,10,19,0.593326845277734,3
3,2,0.9,26,17,-0.373295825174773,13
3,2,0.9,35,17,-0.62149119165351,13
2,2,0.9,18,16,-0.105360515657826,8
2,2,0.9,17,18,0.051587368790493,8
1,2,0.9,7,18,0.881403472873714,3
3,2,0.9,30,18,-0.446287102628419,13
1,2,0.9,13,15,0.129677823308533,3
3,2,0.9,20,12,-0.446287102628419,13
2,2,0.9,22,13,-0.45915361322167,8
1,2,0.9,4,17,1.36736635123437,3
3,2,0.9,41,21,-0.578077850775158,13
1,2,0.9,10,15,0.371563556432483,3
2,2,0.9,22,16,-0.281639757995818,8
2,2,0.9,17,20,0.147405291687727,8
3,2,0.9,35,13,-0.834052633637183,13
2,2,0.9,20,22,0.0861776962410524,8
3,2,0.9,25,14,-0.504181081047322,13
3,1,0.9,37,11,-1.00084811990222,12
2,1,0.9,13,11,-0.149035579160488,7
3,1,0.9,25,6,-1.15201306539522,12
2,1,0.9,18,7,-0.798507696217772,7
3,1,0.9,32,8,-1.1239300966524,12
2,1,0.9,18,6,-0.916290731874155,7
1,1,0.9,11,10,-0.0853598489511569,2
3,1,0.9,28,6,-1.228070355905,12
1,1,0.9,6,7,0.139761942375159,2
2,1,0.9,24,10,-0.744440474947496,7
3,1,0.9,36,7,-1.29098418131557,12
2,1,0.9,27,12,-0.693147180559945,7
3,1,0.9,35,8,-1.18510432002155,12
3,1,0.9,34,10,-1.00866405200517,12
1,1,0.9,10,8,-0.198450938723838,2
2,1,0.9,15,14,-0.0618754037180875,7
1,1,0.9,14,11,-0.214254603896964,2
2,1,0.9,16,9,-0.500462836730444,7
3,1,0.9,30,6,-1.27296567581289,12
3,1,0.9,31,7,-1.19327751520919,12
3,1,0.9,37,7,-1.30833281965018,12
2,1,0.9,25,4,-1.41058705368894,7
1,1,0.9,8,9,0.106609735058258,2
3,1,0.9,38,5,-1.52133064492383,12
2,1,0.9,21,4,-1.30405626288292,7
1,1,0.9,11,2,-1.33318453580594,2
1,1,0.9,10,8,-0.198450938723838,2
2,1,0.9,18,9,-0.597837000755621,7
1,1,0.9,2,5,0.854415328156068,2
3,1,0.9,26,9,-0.887852796553622,12
1,1,0.9,5,3,-0.446287102628419,2
1,1,0.9,8,5,-0.41173472112176,2
1,1,0.9,11,12,0.0786431273191131,2
2,1,0.9,21,10,-0.637577329405135,7
1,1,0.9,12,5,-0.744440474947496,2
2,1,0.9,17,8,-0.647162067318122,7
3,1,0.9,28,11,-0.790602516710658,12
1,1,0.9,11,9,-0.178691788743376,2
2,1,0.9,24,11,-0.668454567969574,7
1,1,0.9,9,6,-0.356674943938732,2
3,1,0.9,17,10,-0.462969602588356,12
1,1,0.9,11,8,-0.281639757995818,2
2,1,0.9,19,10,-0.555676189931343,7
1,1,0.9,10,3,-0.994252273343867,2
2,1,0.9,19,7,-0.840304824896233,7
3,1,0.9,37,9,-1.14281838117261,12
2,1,0.9,21,4,-1.30405626288292,7
1,1,0.9,13,9,-0.324239668185579,2
3,1,0.9,34,3,-1.7180717534369,12
1,1,0.9,6,5,-0.162518929497775,2
3,1,0.9,36,9,-1.1239300966524,12
3,1,0.9,29,10,-0.890757429868991,12
2,1,0.9,18,4,-1.20397280432594,7
3,1,0.9,35,3,-1.73079876943837,12
2,1,0.9,13,10,-0.232805462225947,7
3,1,0.9,26,6,-1.17865499634165,12
2,1,0.9,25,7,-1.04412410338404,7
3,1,0.9,31,8,-1.10184330924956,12
1,1,0.9,6,13,0.717839793150317,2
1,1,0.9,11,6,-0.526093095896779,2
3,1,0.9,33,5,-1.44238382777093,12
1,1,0.9,8,6,-0.25489224962879,2
2,1,0.9,24,4,-1.38629436111989,7
1,1,0.9,9,9,0,2
3,1,0.9,26,9,-0.887852796553622,12
2,1,0.9,26,5,-1.29800175397421,7
3,1,0.9,34,4,-1.58045037556085,12
2,1,0.9,25,7,-1.04412410338404,7
1,1,0.9,7,12,0.496436886313891,2
3,1,0.9,31,10,-0.940781751882451,12
1,1,0.9,8,11,0.290802199788024,2
2,1,0.9,21,8,-0.814508037564213,7
3,1,0.9,26,6,-1.17865499634165,12
2,1,0.9,22,9,-0.758898558122726,7
1,1,0.9,8,7,-0.119346757632566,2
3,1,0.9,34,11,-0.938596489388453,12
1,1,0.9,13,6,-0.662841831064616,2
2,1,0.9,21,9,-0.722134717433198,7
3,1,0.9,17,7,-0.75377180237638,12
2,1,0.9,18,7,-0.798507696217772,7
2,1,0.9,15,9,-0.446287102628419,7
1,1,0.9,5,8,0.431782416425538,2
3,1,0.9,30,9,-0.994252273343867,12
1,1,0.9,9,7,-0.22314355131421,2
2,1,0.9,14,7,-0.597837000755621,7
3,1,0.9,23,7,-0.983732012669688,12
3,1,0.9,21,5,-1.15745278869104,12
1,1,0.9,7,12,0.496436886313891,2
3,1,0.9,34,8,-1.16550652349814,12
2,1,0.9,19,11,-0.476339447694821,7
1,1,0.9,10,6,-0.446287102628419,2
3,1,0.9,34,7,-1.25423463910682,12
1,1,0.9,7,8,0.120952610417662,2
2,1,0.9,20,14,-0.3147107448397,7
3,1,0.9,32,13,-0.764374689848313,12
1,1,0.9,11,6,-0.526093095896779,2
3,1,0.9,37,8,-1.22215512340913,12
2,1,0.9,25,8,-0.946749939358864,7
1,1,0.9,8,7,-0.119346757632566,2
2,1,0.9,26,4,-1.43354724597044,7
1,1,0.9,10,5,-0.59783700075562,2
3,1,0.9,26,9,-0.887852796553622,12
1,1,0.9,10,9,-0.0943106794712414,2
1,1,0.9,5,11,0.732367893713227,2
3,1,0.9,35,7,-1.27296567581289,12
2,1,0.9,13,15,0.129677823308533,7
3,1,0.9,39,2,-1.92309547128914,12
3,1,0.9,25,11,-0.70117935225721,12
1,1,0.9,13,8,-0.424883193965266,2
3,1,0.9,26,13,-0.59783700075562,12
1,1,0.9,7,10,0.326215736454024,2
2,1,0.9,22,7,-0.950976289862045,7
1,1,0.9,6,11,0.559615787935423,2
2,1,0.9,19,7,-0.840304824896233,7
3,1,0.9,31,8,-1.10184330924956,12
2,1,0.9,19,8,-0.736164565643636,7
1,1,0.9,11,8,-0.281639757995818,2
2,1,0.9,10,7,-0.3147107448397,7
3,1,0.9,22,4,-1.33318453580594,12
2,1,0.9,26,9,-0.887852796553622,7
3,1,0.9,35,8,-1.18510432002155,12
3,1,0.9,21,5,-1.15745278869104,12
2,1,0.9,15,4,-1.07880966137193,7
3,1,0.9,21,7,-0.916290731874155,12
1,1,0.9,6,6,0,2
2,1,0.9,13,5,-0.807091439909163,7
3,1,0.9,27,7,-1.09861228866811,12
1,1,0.9,7,10,0.326215736454024,2
2,1,0.9,16,5,-0.964299951060516,7
1,1,0.9,7,17,0.826678573184468,2
2,1,0.9,18,10,-0.510825623765991,7
1,1,0.9,11,8,-0.281639757995818,2
2,1,0.9,29,7,-1.14809234593148,7
1,1,0.9,13,9,-0.324239668185579,2
3,1,0.9,39,15,-0.807091439909163,12
2,1,0.9,28,10,-0.864104978703585,7
3,1,0.9,26,8,-0.975714152344956,12
2,1,0.9,13,10,-0.232805462225947,7
1,1,0.9,15,12,-0.198450938723838,2
2,1,0.9,19,8,-0.736164565643636,7
3,1,0.9,32,8,-1.1239300966524,12
1,1,0.9,16,9,-0.500462836730444,2
2,1,0.9,17,5,-1.00866405200517,7
3,1,0.9,25,8,-0.946749939358864,12
1,1,0.9,10,12,0.165514438477574,2
3,1,0.9,31,10,-0.940781751882451,12
2,1,0.9,26,11,-0.732367893713227,7
3,1,0.9,35,7,-1.27296567581289,12
2,1,0.9,15,7,-0.653926467406664,7
1,1,0.9,10,6,-0.446287102628419,2
2,1,0.9,19,4,-1.23969088692802,7
1,1,0.9,8,7,-0.119346757632566,2
1,1,0.9,9,9,0,2
1,1,0.9,12,12,0,2
3,1,0.9,31,8,-1.10184330924956,12
1,1,0.9,9,10,0.0953101798043249,2
2,1,0.9,19,5,-1.08814098880081,7
1,1,0.9,17,7,-0.75377180237638,2
3,1,0.9,37,8,-1.22215512340913,12
1,1,0.9,8,10,0.20294084399669,2
3,1,0.9,31,3,-1.67612928693277,12
1,1,0.9,12,9,-0.25489224962879,2
2,1,0.9,22,8,-0.850332764082358,7
2,1,0.9,19,5,-1.08814098880081,7
3,1,0.9,33,12,-0.850332764082358,12
2,1,0.9,21,4,-1.30405626288292,7
2,1,0.9,19,8,-0.736164565643636,7
1,1,0.9,11,5,-0.675128675057267,2
3,1,0.9,28,7,-1.1239300966524,12
1,1,0.9,9,10,0.0953101798043249,2
3,1,0.9,41,5,-1.56180986344485,12
1,1,0.9,13,9,-0.324239668185579,2
3,1,0.9,27,8,-1.00330210886378,12
1,1,0.9,10,12,0.165514438477574,2
3,1,0.9,35,11,-0.960093354532548,12
1,1,0.9,15,13,-0.127833371509885,2
2,1,0.9,20,12,-0.446287102628419,7
3,1,0.9,33,6,-1.33318453580594,12
2,1,0.9,37,8,-1.22215512340913,7
1,1,0.9,7,7,0,2
2,1,0.9,26,6,-1.17865499634165,7
1,1,0.9,9,11,0.182321556793955,2
3,1,0.9,36,6,-1.38629436111989,12
1,1,0.9,6,2,-0.916290731874155,2
3,1,0.9,30,6,-1.27296567581289,12
1,1,0.9,6,7,0.139761942375159,2
2,1,0.9,20,7,-0.879476758751439,7
1,1,0.9,7,4,-0.487295126355797,2
3,1,0.9,31,14,-0.680326492130884,12
2,1,0.9,16,9,-0.500462836730444,7
3,1,0.9,29,4,-1.49549365308488,12
1,1,0.9,14,12,-0.137621377876048,2
3,1,0.9,32,9,-1.04093317708143,12
1,1,0.9,12,5,-0.744440474947496,2
2,1,0.9,20,10,-0.59783700075562,7
3,1,0.9,32,7,-1.21444410419323,12
1,1,0.9,13,4,-0.975714152344956,2
3,1,0.9,19,9,-0.641853886172395,12
2,1,0.9,24,6,-1.1239300966524,7
1,1,0.9,10,11,0.0861776962410524,2
3,1,0.9,26,11,-0.732367893713227,12
1,1,0.9,7,8,0.120952610417662,2
2,1,0.9,27,6,-1.20397280432594,7
1,1,0.9,9,8,-0.105360515657826,2
3,1,0.9,34,6,-1.351608803132,12
2,1,0.9,29,7,-1.14809234593148,7
1,1,0.9,5,9,0.542324290825362,2
3,1,0.9,24,10,-0.744440474947496,12
1,1,0.9,9,10,0.0953101798043249,2
2,1,0.9,24,13,-0.531879032963823,7
3,1,0.9,31,4,-1.53187967808823,12
3,1,0.9,36,9,-1.1239300966524,12
1,1,0.9,10,12,0.165514438477574,2
2,1,0.9,16,13,-0.184824687012073,7
3,1,0.9,27,8,-1.00330210886378,12
2,1,0.9,20,10,-0.59783700075562,7
2,1,0.9,13,7,-0.536801110169251,7
1,1,0.9,7,5,-0.297251523467932,2
2,1,0.9,18,8,-0.693147180559945,7
1,1,0.9,14,7,-0.597837000755621,2
2,1,0.9,24,12,-0.597837000755621,7
3,1,0.9,29,8,-1.05476040613926,12
1,1,0.9,11,6,-0.526093095896779,2
3,1,0.9,28,9,-0.943441720940106,12
1,1,0.9,6,11,0.559615787935423,2
3,1,0.9,20,7,-0.879476758751439,12
2,1,0.9,17,13,-0.23795863709935,7
1,1,0.9,8,11,0.290802199788024,2
1,1,0.9,15,9,-0.446287102628419,2
3,1,0.9,31,13,-0.739360023715077,12
2,1,0.9,14,10,-0.297251523467932,7
3,1,0.9,28,7,-1.1239300966524,12
1,1,0.9,11,7,-0.396415272588246,2
2,1,0.9,25,7,-1.04412410338404,7
1,1,0.9,12,9,-0.25489224962879,2
3,1,0.9,24,12,-0.597837000755621,12
1,1,0.9,12,6,-0.597837000755621,2
2,1,0.9,19,5,-1.08814098880081,7
2,1,0.9,11,3,-1.06289420606603,7
3,1,0.9,30,14,-0.653926467406664,12
2,1,0.9,21,6,-1.02961941718116,7
2,1,0.9,21,4,-1.30405626288292,7
1,1,0.9,13,3,-1.17865499634165,2
3,1,0.9,26,6,-1.17865499634165,12
1,1,0.9,12,8,-0.356674943938732,2
3,1,0.9,30,9,-0.994252273343867,12
2,1,0.9,23,6,-1.09427388706951,7
1,1,0.9,16,6,-0.826678573184468,2
3,1,0.9,28,5,-1.34433016202086,12
2,1,0.9,22,10,-0.675128675057267,7
3,1,0.9,26,11,-0.732367893713227,12
2,1,0.9,25,9,-0.858021823750179,7
2,1,0.9,23,7,-0.983732012669688,7
1,1,0.9,14,13,-0.0664450994081526,2
1,1,0.9,13,3,-1.17865499634165,2
2,1,0.9,21,9,-0.722134717433198,7
3,1,0.9,25,6,-1.15201306539522,12
2,1,0.9,23,13,-0.496436886313891,7
1,1,0.9,14,10,-0.297251523467932,2
3,1,0.9,37,11,-1.00084811990222,12
1,1,0.9,10,9,-0.0943106794712414,2
3,1,0.9,30,4,-1.51412773262978,12
1,1,0.9,6,10,0.470003629245735,2
1,1,0.9,9,7,-0.22314355131421,2
1,1,0.9,8,8,0,2
2,1,0.9,21,9,-0.722134717433198,7
1,1,0.9,12,10,-0.162518929497775,2
3,1,0.9,32,10,-0.964299951060516,12
1,1,0.9,9,14,0.405465108108164,2
3,1,0.9,28,9,-0.943441720940106,12
1,1,0.9,8,13,0.44628710262842,2
2,1,0.9,11,9,-0.178691788743376,7
3,1,0.9,33,5,-1.44238382777093,12
2,1,0.9,24,10,-0.744440474947496,7
1,1,0.9,6,16,0.916290731874155,2
3,1,0.9,35,8,-1.18510432002155,12
3,1,0.9,26,12,-0.662841831064616,12
1,1,0.9,11,5,-0.675128675057267,2
3,1,0.9,29,12,-0.749899997152395,12
1,1,0.9,8,7,-0.119346757632566,2
2,1,0.9,23,11,-0.634058264189939,7
3,1,0.9,33,15,-0.675128675057267,12
3,1,0.9,22,4,-1.33318453580594,12
1,1,0.9,15,8,-0.544727175441672,2
2,1,0.9,16,10,-0.41173472112176,7
2,1,0.9,14,17,0.176351389807451,7
1,1,0.9,8,4,-0.59783700075562,2
3,1,0.9,31,10,-0.940781751882451,12
1,1,0.9,9,8,-0.105360515657826,2
2,1,0.9,22,7,-0.950976289862045,7
3,1,0.9,34,14,-0.75377180237638,12
1,1,0.9,14,7,-0.597837000755621,2
3,1,0.9,31,9,-1.0180734261841,12
2,1,0.9,18,6,-0.916290731874155,7
3,1,0.9,24,9,-0.826678573184468,12
1,1,0.9,10,4,-0.776528789498996,2
2,1,0.9,24,11,-0.668454567969574,7
1,1,0.9,9,3,-0.916290731874155,2
3,1,0.9,28,9,-0.943441720940106,12
2,1,0.9,21,12,-0.487295126355797,7
1,1,0.9,8,10,0.20294084399669,2
3,1,0.9,30,1,-2.04022082852655,12
2,1,0.9,20,5,-1.1239300966524,7
2,1,0.9,30,8,-1.07880966137193,7
1,1,0.9,8,7,-0.119346757632566,2
1,1,0.9,13,5,-0.807091439909163,2
2,1,0.9,19,6,-0.956564631012095,7
1,1,0.9,8,11,0.290802199788024,2
3,1,0.9,32,10,-0.964299951060516,12
1,1,0.9,6,8,0.262364264467491,2
2,1,0.9,20,4,-1.27296567581289,7
2,1,0.9,22,9,-0.758898558122726,7
3,1,0.9,29,12,-0.749899997152395,12
2,1,0.9,15,10,-0.356674943938732,7
3,1,0.9,31,9,-1.0180734261841,12
1,1,0.9,10,6,-0.446287102628419,2
2,1,0.9,19,6,-0.956564631012095,7
1,1,0.9,3,6,0.641853886172395,2
2,1,0.9,21,6,-1.02961941718116,7
2,1,0.9,27,11,-0.762140052046897,7
1,1,0.9,9,5,-0.510825623765991,2
3,1,0.9,26,8,-0.975714152344956,12
3,1,0.9,33,5,-1.44238382777093,12
1,1,0.9,8,5,-0.41173472112176,2
2,1,0.9,22,11,-0.597837000755621,7
3,1,0.9,35,10,-1.02961941718116,12
2,1,0.9,29,10,-0.890757429868991,7
3,1,0.9,30,11,-0.843970070294529,12
2,1,0.9,16,9,-0.500462836730444,7
3,1,0.9,19,8,-0.736164565643636,12
1,1,0.9,9,12,0.262364264467491,2
3,1,0.9,36,9,-1.1239300966524,12
2,1,0.9,20,6,-0.994252273343867,7
3,1,0.9,34,12,-0.873118560008946,12
1,1,0.9,17,11,-0.382208245943897,2
3,1,0.9,39,9,-1.17865499634165,12
1,1,0.9,11,10,-0.0853598489511569,2
2,1,0.9,21,8,-0.814508037564213,7
3,1,0.9,39,4,-1.64865862558738,12
1,1,0.9,8,8,0,2
2,1,0.9,13,7,-0.536801110169251,7
2,1,0.9,19,9,-0.641853886172395,7
1,1,0.9,5,7,0.307484699747961,2
3,1,0.9,28,8,-1.02961941718116,12
3,1,0.9,34,7,-1.25423463910682,12
2,1,0.9,20,9,-0.683196849706777,7
1,1,0.9,14,10,-0.297251523467932,2
3,1,0.9,37,6,-1.40264349912142,12
1,1,0.9,9,8,-0.105360515657826,2
3,1,0.9,34,8,-1.16550652349814,12
1,1,0.9,10,10,0,2
1,1,0.9,9,14,0.405465108108164,2
3,1,0.9,26,7,-1.07204526128339,12
2,1,0.9,19,6,-0.956564631012095,7
3,1,0.9,14,8,-0.487295126355797,12
2,1,0.9,14,7,-0.597837000755621,7
3,1,0.9,21,9,-0.722134717433198,12
1,1,0.9,11,8,-0.281639757995818,2
2,1,0.9,19,12,-0.402836985701895,7
3,1,0.9,37,12,-0.936769263217696,12
1,1,0.9,10,11,0.0861776962410524,2
1,1,0.9,12,5,-0.744440474947496,2
2,1,0.9,14,13,-0.0664450994081526,7
2,1,0.9,20,7,-0.879476758751439,7
3,1,0.9,42,5,-1.57434659262283,12
1,1,0.9,10,8,-0.198450938723838,2
1,1,0.9,6,14,0.78845736036427,2
2,1,0.9,20,6,-0.994252273343867,7
3,1,0.9,39,7,-1.34117392583942,12
2,1,0.9,16,14,-0.119346757632566,7
1,1,0.9,14,6,-0.722134717433198,2
3,1,0.9,23,5,-1.21857160374709,12
2,1,0.9,11,10,-0.0853598489511569,7
1,1,0.9,10,11,0.0861776962410524,2
2,1,0.9,28,11,-0.790602516710658,7
1,1,0.9,11,9,-0.178691788743376,2
1,1,0.9,13,8,-0.424883193965266,2
2,1,0.9,18,10,-0.510825623765991,7
2,1,0.9,24,8,-0.916290731874155,7
1,1,0.9,15,10,-0.356674943938732,2
2,1,0.9,16,10,-0.41173472112176,7
3,1,0.9,37,9,-1.14281838117261,12
1,1,0.9,12,12,0,2
2,1,0.9,17,8,-0.647162067318122,7
1,1,0.9,11,7,-0.396415272588246,2
1,1,0.9,7,10,0.326215736454024,2
2,1,0.9,28,9,-0.943441720940106,7
1,1,0.9,7,9,0.228841572428847,2
2,1,0.9,18,13,-0.287682072451781,7
3,1,0.9,34,8,-1.16550652349814,12
1,1,0.9,11,8,-0.281639757995818,2
3,1,0.9,33,10,-0.986908299088109,12
1,1,0.9,11,6,-0.526093095896779,2
2,1,0.9,13,16,0.188711354892726,7
1,1,0.9,10,5,-0.59783700075562,2
3,1,0.9,30,8,-1.07880966137193,12
2,1,0.9,20,14,-0.3147107448397,7
1,1,0.9,10,8,-0.198450938723838,2
2,1,0.9,15,10,-0.356674943938732,7
3,1,0.9,26,6,-1.17865499634165,12
1,1,0.9,8,9,0.106609735058258,2
3,1,0.9,35,5,-1.47590651980958,12
1,1,0.9,12,11,-0.0779615414697119,2
2,1,0.9,23,12,-0.562881985722044,7
2,1,0.9,21,9,-0.722134717433198,7
2,1,0.9,19,8,-0.736164565643636,7
3,1,0.9,32,4,-1.54881329061767,12
2,1,0.9,16,8,-0.59783700075562,7
1,1,0.9,7,11,0.414943852062708,2
3,1,0.9,41,9,-1.2121361149651,12
1,1,0.9,8,5,-0.41173472112176,2
2,1,0.9,16,5,-0.964299951060516,7
1,1,0.9,9,16,0.53062825106217,2
2,1,0.9,14,11,-0.214254603896964,7
3,1,0.9,37,7,-1.30833281965018,12
3,1,0.9,36,7,-1.29098418131557,12
1,1,0.9,10,7,-0.3147107448397,2
3,1,0.9,32,12,-0.826678573184468,12
1,1,0.9,10,7,-0.3147107448397,2
3,1,0.9,38,7,-1.32505073587917,12
2,1,0.9,23,10,-0.710691490210855,7
1,1,0.9,4,12,1.02961941718116,2
1,1,0.9,10,6,-0.446287102628419,2
2,1,0.9,28,11,-0.790602516710658,7
3,1,0.9,27,8,-1.00330210886378,12
3,1,0.9,26,15,-0.479277266031065,12
2,1,0.9,18,9,-0.597837000755621,7
1,1,0.9,10,6,-0.446287102628419,2
3,1,0.9,33,9,-1.06289420606603,12
